record_id,product_name_vi,category,chay_product,retail_price_vnd,ingredient_list_published,lists_soy_protein,lists_wheat_gluten_or_wheat_protein,lists_milk_protein,lists_egg_white_powder,lists_fibre,ingredient_list_excerpt_vi,url,source_ids,evidence_label,confidence,demand_evidence_type,notes
VLA-057,Thịt gà xốt mayonnaise 85g,"canned meat, fish and pate",no,12600,yes,no,no,no,no,no,"Xốt mayonnaise 50% (dầu đậu nành, nước, chất ổn định (1412, 1422), muối i-ốt, đường, tỏi, chất điều vị (621, 627, 631), chất điều chỉnh độ acid (260), chất chống oxy hóa (316)), thịt gà (20,3%), hành tây, cà rốt, bắp hạt, hương thịt tổng hợp.",https://vissanmart.com/thit-ga-xot-mayonnaise-85g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-058,Cá ngừ xốt mayonnaise 85g,"canned meat, fish and pate",no,12600,yes,no,no,no,no,no,"Xốt mayonnaise 50% (dầu đậu nành, nước, chất ổn định (1412, 1422), muối i-ốt, đường, tỏi, chất điều vị (621, 627, 631), chất điều chỉnh độ acid (260), chất chống oxy hóa (316)), thịt cá ngừ (20%), hành tây, cà rốt, bắp hạt, hương thịt tổng hợp.",https://vissanmart.com/ca-ngu-xot-mayonnaise-85g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-059,Patê thịt bò 3 Bông Mai 150g,"canned meat, fish and pate",no,16700,yes,yes,no,yes,no,yes,"Nạc bò (32%), nạc heo, mỡ bò, nước, gừng, muối i-ốt, chất bảo quản (249), chất giữ ẩm (451i, 452i), protein sữa, protein đậu nành, chất xơ từ lúa mì, đường, chất điều vị (621), tiêu trắng xay, chất chống oxy hóa (316), chất ổn định (1412), hành, tỏi, hương thịt bò tổng hợp.",https://vissanmart.com/pate-thit-bo-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-060,Patê thịt heo 3 Bông Mai 150g,"canned meat, fish and pate",no,17300,yes,yes,no,yes,no,yes,"Nạc heo (27%), nạc gà, mỡ heo, nước, muối i-ốt, chất bảo quản (249), chất giữ ẩm (451i, 452i), protein sữa, protein đậu nành, chất xơ từ lúa mì, đường, chất điều vị (621), tiêu trắng xay, chất chống oxy hóa (316), chất ổn định (1412), hành, tỏi, hương thịt tổng hợp, phẩm màu tổng hợp (127).",https://vissanmart.com/pate-thit-heo-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-061,Dăm bông 3 Bông Mai 150g,"canned meat, fish and pate",no,20000,yes,yes,no,no,no,no,"Nạc heo, nước, muối i-ốt, chất giữ ẩm (451i, 452i), đường, hương jambon tổng hợp, bột hành, chất điều vị (621), chất chống oxy hóa (316), chất ổn định (1422), protein đậu nành, chất điều chỉnh độ acid (262i, 325), phẩm màu tổng hợp (127).",https://vissanmart.com/dam-bong-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-062,Patê gan Hảo vị 150g,"canned meat, fish and pate",no,14000,yes,no,no,no,no,no,"Gan heo (20%), mỡ heo, nước, hành tây, bột sữa, chất ổn định (1412), muối i-ốt, chất bảo quản (249), chất giữ ẩm (451i, 452i), đường, tiêu, tỏi, chất điều vị (621), hướng patê gan tổng hợp, chất chống oxy hóa (316).",https://vissanmart.com/pate-gan-hao-vi-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-063,Cá xốt cà Mai Vàng 150g,"canned meat, fish and pate",no,12900,yes,no,no,no,no,no,"Cá nục (40%), nước, dầu đậu nành, bột cà chua (1,5%), hành, tỏi, ớt, đường, muối i-ốt, chất ổn định (451i, 1422), chất điều vị (621).",https://vissanmart.com/ca-xot-ca-mai-vang-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-064,Cá kho thịt 3 Bông Mai 150g,"canned meat, fish and pate",no,17600,yes,no,no,no,no,no,"Cá nục (30%), thịt heo (25%), nước, ớt, hành, muối i-ốt, đường, chất điều vị (621), chất giữ ẩm (451i, 452i), tiêu đen xay, chất ổn định (1422), nước mắm, phẩm màu tổng hợp (150a).",https://vissanmart.com/ca-kho-thit-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-065,Gà hầm 150g,"canned meat, fish and pate",no,17300,yes,no,no,no,no,no,"Thịt gà (55%), nước, hành, tỏi, đường, muối i-ốt, chất ổn định (451i, 452i), chất điều vị (621), chất chống oxy hóa (316).",https://vissanmart.com/ga-ham-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-066,BÒ HẦM VISSAN 150G,"canned meat, fish and pate",no,39900,yes,no,no,no,no,no,"Nạc bò (55%), nước, sả, đường, muối i-ốt, hành, tỏi, gừng, chất giữ ẩm (451i, 452i), chất điều vị (621), chất chống oxy hóa (316).",https://vissanmart.com/bo-ham-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-067,Bò 2 lát 3 Bông Mai 150g,"canned meat, fish and pate",no,14700,yes,yes,no,yes,no,no,"Nạc bò (34%), mỡ bò, nước, muối i-ốt, chất bảo quản (249), chất giữ ẩm (451i, 452i), protein sữa, protein đậu nành, đường, chất điều vị (621), tiêu trăng xay, hương thịt bò tổng hợp, chất ổn định (1422), nước mắm, hành, tỏi, gừng, phẩm màu tổng hợp (127).",https://vissanmart.com/bo-2-lat-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-068,Heo 2 lát 3 Bông Mai 150g,"canned meat, fish and pate",no,15700,yes,yes,no,yes,no,no,"Nạc heo (34%), mỡ heo, nước, muối i-ốt, chất bảo quản (249), chất giữ ẩm (451i, 452i), đường, chất điều vị (621), tiêu trắng xay, protein đậu nành, protein sữa, chất ổn định (1422), nước mắm, hành, tỏi, phẩm màu tổng hợp (127).",https://vissanmart.com/heo-2-lat-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-069,Heo hầm 3 Bông Mai 150g,"canned meat, fish and pate",no,21500,yes,no,no,no,no,no,"Nạc heo (50%), nước, đường, chất điều vị (621), hương thịt tổng hợp, chất giữ ẩm (451i, 452i), muối i-ốt, nước mắm, hành, tỏi, phẩm màu tổng hợp (150a).",https://vissanmart.com/heo-ham-3-bong-mai-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-070,HEO HẦM VISSAN 150G,"canned meat, fish and pate",no,30400,yes,no,no,no,no,no,"Nạc heo (55%), nước, đường, muối i-ốt, hành, tỏi, nước mắm, phẩm màu tổng hợp (150a), chất giữ ẩm (451i, 452i), chất điều vị (621), chất chống oxy hóa (316).",https://vissanmart.com/heo-ham-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-071,PATE THỊT HEO VISSAN 170G,"canned meat, fish and pate",no,31400,yes,yes,no,no,no,no,"Nạc heo (55%), mỡ heo, nước, protein đậu nành, hành, tỏi, đường, muối i-ốt, tiêu, chất ổn định (1412), chất giữ ẩm (451i, 452i), chất điều vị (621), chất chống oxy hóa (316), chất bảo quản (249), phẩm màu tổng hợp (127).",https://vissanmart.com/pate-thit-heo-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-072,PATE GAN HEO VISSAN 170G,"canned meat, fish and pate",no,24500,yes,yes,no,yes,no,no,"Gan heo (30%), mỡ heo, trứng gà, nước, protein đậu nành, protein sữa, hành, tỏi, đường, muối i-ốt, tiêu, chất ổn định (1422), chất giữ ẩm (451i, 452i), chất điều vị (621), chất chống oxy hóa (316), chất bảo quản (249), hương patê tổng hợp.",https://vissanmart.com/pate-gan-heo-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-073,Cá ngừ xốt dầu 170g,"canned meat, fish and pate",no,40500,yes,no,no,no,no,no,"Cá ngừ (80%), dầu đậu nành tinh luyện (15%), muối i-ốt, chất điều vị (621), chất ổn định (451i, 452i).",https://vissanmart.com/ca-ngu-xot-dau-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-074,Bò xay 170g,"canned meat, fish and pate",no,33000,yes,no,no,no,no,no,"Nạc bò (55%), mỡ heo, nước, chất ổn định (1422), đường, muối i-ốt, tiêu, hành, tỏi, gừng, chất giữ ẩm (451i, 452i), chất chống oxy hóa (316), chất bảo quản (249), chất điều vị (621).",https://vissanmart.com/thit-bo-xay-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-075,BÒ 2 LÁT VISSAN 170G,"canned meat, fish and pate",no,31900,yes,no,no,no,no,no,"Nạc bò (55%), mỡ heo, nước, đường, muối i-ốt, tiêu, hành, tỏi, gừng, chất ổn định (1422), chất giữ ẩm (451i, 452i), nước mắm, chất điều vị (621), chất bảo quản (249).",https://vissanmart.com/bo-2-lat-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-076,Patê thịt bò đặc biệt 170g,"canned meat, fish and pate",no,41300,yes,no,no,no,no,no,"Nạc bò (55%), nước, chất ổn định (1422), đường, muối i-ốt, tiêu, hành, tỏi, chất chống oxy hóa (316), chất bảo quản (249), chất điều vị (621).",https://vissanmart.com/pate-thit-bo-dac-biet-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-077,Heo hầm chay 150g,"canned meat, fish and pate",yes,14100,yes,no,no,no,no,no,"Heo lát chay (55%), nấm đông cô, nước, dầu đậu nành, hành, tỏi, đường, muối i-ốt, tiêu, chất ổn định (1422), chất điều vị (621), nước tương.",https://vissanmart.com/heo-ham-chay-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-078,Ca-ri gà chay 170g,"canned meat, fish and pate",yes,13500,yes,no,no,no,no,no,"Heo lát chay (55%), khoai tây, nước, dầu đậu nành, sả, hành, tỏi, bột cà chua, bột sữa, đường, muối i-ốt, tiêu, bột cari (0,5%), chất ổn định (1422), chất điều vị (621), màu nghệ tự nhiên.",https://vissanmart.com/ca-ri-ga-chay-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-079,Ragu bò chay 170g,"canned meat, fish and pate",yes,14100,yes,no,no,no,no,no,"Bò lát chay (55%), khoai tây, cà rốt, nước, dầu đậu nành, hành, gừng, bột cà chua, đường, muối i-ốt, tiêu, chất ổn định (1422), chất điều vị (621).",https://vissanmart.com/ragu-bo-chay-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-080,Bò nấu đậu chay 170g - (MUA 2 NHẬN 3),"canned meat, fish and pate",yes,17500,yes,no,no,no,no,no,"Bò lát chay (55%), đậu trắng (17%), nước, dầu đậu nành, hành, gừng, bột cà chua, đường, muối i-ốt, tiêu, chất ổn định (1422), chất điều vị (621).",https://vissanmart.com/bo-nau-dau-chay-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-081,Jambon 170g,"canned meat, fish and pate",no,26500,yes,no,no,no,no,no,"Nạc heo, mỡ heo, nước, đường, muối i-ốt, tỏi, chất ổn định (1422), chất giữ ẩm (451i, 452i), chất chống oxy hóa (316), chất bảo quản (249), hương jambon tổng hợp, chất điều vị (621).",https://vissanmart.com/dam-bong-170g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-082,Bò kho 200g,"canned meat, fish and pate",no,31800,yes,no,no,no,no,no,"Nạc bò (55%), cà rốt, nước, dầu đậu nành, hành, tỏi, gừng, sả, ớt, đường, muối i-ốt, chất giữ ẩm (451i, 452i), chất điều vị (621), hương bò kho tổng hợp.",https://vissanmart.com/bo-kho--200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-083,Bò nấu đậu 280g,"canned meat, fish and pate",no,43100,yes,no,no,no,no,no,"Nạc bò (50%), nước, đậu trắng (8%), hành, tỏi, gừng, đường, muối i-ốt, tiêu, bột cà chua, chất ổn định (1422), chất giữ ẩm (451i, 452i), chất điều vị (621).",https://vissanmart.com/bo-nau-dau-280g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-084,Heo hầm 280g,"canned meat, fish and pate",no,40300,yes,no,no,no,no,no,"Nạc heo (55%), nước, đường, muối i-ốt, hành, tỏi, nước mắm, phẩm màu tổng hợp (150a), chất giữ ẩm (451i, 452i), chất điều vị (621), chất chống oxy hóa (316).",https://vissanmart.com/heo-ham-280g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-085,Bò kho 397g - (MUA 2 NHẬN 3),"canned meat, fish and pate",no,50600,yes,no,no,no,no,no,"Nạc bò (55%), cà rốt, nước, dầu đậu nành, hành, tỏi, gừng, sả, ớt, đường, muối i-ốt, chất giữ ẩm (451i, 452i), chất điều vị (621), hương bò kho tổng hợp.",https://vissanmart.com/bo-kho-397g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-086,Bò hầm 397g,"canned meat, fish and pate",no,82100,yes,no,no,no,no,no,"Nạc bò (55%), nước, sả, đường, muối i-ốt, hành, tỏi, gừng, chất giữ ẩm (451i, 452i), chất điều vị (621), chất chống oxy hóa (316).",https://vissanmart.com/bo-ham-397g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-087,MỌC NẤM VIÊN VISSAN 500G,cold cuts and chilled sausage,no,82000,yes,yes,yes,no,yes,no,"Nạc heo, mỡ heo, nước, nấm (nấm hương 3,5 %, nấm mèo 2,5 %) 6 %, chất ổn định (1420, 407, 508, 331(iii)), nước mắm, muối, đường, chất điều vị (621), chất điều chỉnh độ acid (325, 262(i)), đạm đậu nành, bột lòng trắng trứng, đạm lúa mì, chất làm ẩm (451(i), 450(i), 450(ii), 450(iii)), chiết xuất nấm ",https://vissanmart.com/m-c-n-m-vi-n-vissan-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-088,MỌC NẤM VIÊN VISSAN 250G,cold cuts and chilled sausage,no,41500,yes,yes,yes,no,yes,no,"Nạc heo, mỡ heo, nước, nấm (nấm hương 3,5 %, nấm mèo 2,5 %) 6 %, chất ổn định (1420, 407, 508, 331(iii)), nước mắm, muối, đường, chất điều vị (621), chất điều chỉnh độ acid (325, 262(i)), đạm đậu nành, bột lòng trắng trứng, đạm lúa mì, chất làm ẩm (451(i), 450(i), 450(ii), 450(iii)), chiết xuất nấm ",https://vissanmart.com/m-c-n-m-vi-n-vissan-250g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-089,MỠ HEO BẾP VIỆT 300G (MUA 1 NHẬN 2),cold cuts and chilled sausage,no,43000,yes,no,no,no,no,no,"Mỡ heo (98%), hành tím, chất chống oxy hóa (320, 321). Thời hạn sử dụng sản phẩm: 02 tháng kể từ ngày sản xuất.",https://vissanmart.com/m-heo-b-p-vi-t-300g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-090,XÚC XÍCH BAVARIA VỊ CAY 500G,cold cuts and chilled sausage,no,74900,yes,no,no,no,no,yes,"Nạc heo, mỡ heo, nước, chất ổn định (1414), đường, muối, chất điều vị (621, 627, 631), chất điều chỉnh độ acid (325, 262i), bột ớt (1,2%), chất xơ từ lúa mì, chất làm ẩm (451i, 450i, 450ii 450iii), gia vị xúc xích tổng hợp, hương khói tự nhiên, chất giữ màu (250), chất bảo quản (200, 234), ruột coll",https://vissanmart.com/xuc-xich-bavaria-v-cay-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-091,XÚC XÍCH BAVARIA 500G,cold cuts and chilled sausage,no,74900,yes,no,no,no,no,yes,"Nạc heo, mỡ heo, nước, chất ổn định (1414), đường, muối, chất điều vị (621, 627, 631), chất điều chỉnh độ acid (325, 262i), chất xơ từ lúa mì, chất làm ẩm (451i, 450i, 450ii 450iii), gia vị xúc xích tổng hợp, hương khói tự nhiên, chất giữ màu (250), chất bảo quản (200, 234), ruột collagen. Thời hạn ",https://vissanmart.com/xuc-xich-baveria-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-092,Dồi Sụn Giòn 500g,cold cuts and chilled sausage,no,87500,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/d-i-s-n-gion-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-093,Dồi Sụn Giòn 250g,cold cuts and chilled sausage,no,44300,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/d-i-s-n-gion-250g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-094,XX Sụn Giòn 250g,cold cuts and chilled sausage,no,32700,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/xuc-xich-s-n-gion-250g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-095,XX Sụn Giòn 500g,cold cuts and chilled sausage,no,63400,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/xuc-xich-s-n-gion-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-096,XX Lucky phô mai 500g,cold cuts and chilled sausage,no,61600,yes,no,no,no,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, phô mai hạt (5 %), chất ổn định (1412), muối i-ốt, chất giữ ẩm (451i, 452i), đường, chất điều vị (621), hương thịt tổng hợp, chất điều chỉnh độ acid (262i, 325), chất bảo quản (249).",https://vissanmart.com/xuc-xich-lucky-pho-mai-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-097,XX Lucky phô mai 250g,cold cuts and chilled sausage,no,32000,yes,no,no,no,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, phô mai hạt (5 %), chất ổn định (1412), muối i-ốt, chất giữ ẩm (451i, 452i), đường, chất điều vị (621), hương thịt tổng hợp, chất điều chỉnh độ acid (262i, 325), chất bảo quản (249).",https://vissanmart.com/xuc-xich-lucky-pho-mai-250g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-098,Giò heo xông khói 500g,cold cuts and chilled sausage,no,137500,yes,no,no,no,no,no,"Giò heo rút xương (85%), nước, muối i-ốt (muối, kali iodat), đường, chất điều vị (621), chất giữ ẩm (451i, 452i), hương khói tự nhiên, chất điều chỉnh độ acid (262i), chất chống oxy hóa (316).",https://vissanmart.com/gio-heo-xong-khoi-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-099,PATE GAN FOIE 150g,cold cuts and chilled sausage,no,17700,yes,yes,no,yes,no,no,"Gan heo (18%), mỡ heo,nước, protein sữa, protein đậu nành, chất ổn định (1422), muối i-ốt, đường, tiêu, hành, tỏi, hương pa tê tổng hợp, chất giữ ẩm (451i, 452i), chất chống oxy hóa (316), chất điều chỉnh độ acid (262i, 325), chất điều vị (621).",https://vissanmart.com/pate-gan-heo-150g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-100,Xúc xích hồ lô 200g,cold cuts and chilled sausage,no,30200,yes,no,no,no,no,no,"Nạc bò, nạc heo, mỡ heo, đường, muối, tỏi, chất ổn định (1412), chất giữ ẩm (452i), chất điều vị (621), bột ngũ vị hương, rượu trắng.",https://vissanmart.com/xuc-xich-ho-lo-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-101,Xúc xích tỏi 200g,cold cuts and chilled sausage,no,33600,yes,yes,no,no,no,no,"Nạc heo, mỡ heo, protein đậu nành, đường, muối, tỏi (1%), chất bảo quản (251), chất ổn định (452i), chất điều vị (621), màu thực phẩm tổng hợp (122).",https://vissanmart.com/xuc-xich-toi-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-102,Xúc xích Funny 500g,cold cuts and chilled sausage,no,51500,yes,no,no,no,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, chất ổn định (1412), chất điều chỉnh độ acid (262i, 325), hương thịt tổng hợp, muối i-ốt (muối, kali iodat), đường, chất điều vị (621), chất nhũ hóa (451i, 452i), phẩm màu tổng hợp (120).",https://vissanmart.com/xuc-xich-funny-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-103,Xúc xích Happy 500g,cold cuts and chilled sausage,no,66000,yes,no,no,no,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, chất ổn định (1412), chất điều chỉnh độ acid (262i, 325), hương thịt tổng hợp, muối i-ốt (muối, kali iodat), đường, chất điều vị (621), chất nhũ hóa (451i, 452i), phẩm màu tổng hợp (120).",https://vissanmart.com/xuc-xich-happy-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-104,Xúc xích Lucky 500g,cold cuts and chilled sausage,no,83000,yes,no,yes,yes,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, chất ổn định (1412), protein sữa, gluten, chất điều chỉnh độ acid (262i, 325), muối i-ốt (muối, kali iodat), chất điều vị (621), chất nhũ hóa (451i, 452i), tiêu trắng xay, chất chống oxy hóa (316), phẩm màu tổng hợp (120).",https://vissanmart.com/xuc-xich-lucky-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-105,Xúc xích Lucky 250g,cold cuts and chilled sausage,no,42000,yes,no,yes,yes,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, chất ổn định (1412), protein sữa, gluten, chất điều chỉnh độ acid (262i, 325), muối i-ốt (muối, kali iodat), chất điều vị (621), chất nhũ hóa (451i, 452i), tiêu trắng xay, chất chống oxy hóa (316), phẩm màu tổng hợp (120).",https://vissanmart.com/xuc-xich-lucky-250g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-106,Xúc xích Phô mai 200g,cold cuts and chilled sausage,no,34800,yes,no,no,no,no,yes,"Nạc heo, mỡ heo, phô mai (7%), tinh bột, chất xơ, đường, muối, tiêu, chất bảo quản (251), chất điều vị (621).",https://vissanmart.com/xuc-xich-pho-mai-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-107,Xúc xích Cocktail 200g,cold cuts and chilled sausage,no,36200,yes,no,no,no,no,no,"Nạc heo, nạc gà, mỡ heo, ruột collagen, nước, đường, muối i-ốt, chất ổn định (1412), chất giữu ẩm (451i, 452i), chất bảo quản (249), chất chống oxy hóa (316), chất điều chỉnh độ acid (262i, 325), chất điều vị (621).",https://vissanmart.com/xuc-xich-cocktail-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-108,Jambon Standard 100g,cold cuts and chilled sausage,no,21000,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/jambon-standard-100g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
