record_id,source,year,geography,population_group,food_group,value,unit,basis,measure_type,source_ids,evidence_label,confidence,demand_evidence_type,notes
DPI-113,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Fish and seafood,11.27,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-114,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Fish and seafood,40.99,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-115,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Eggs,1.29,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-116,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Eggs,4.1,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-117,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Milk and dairy (excl. butter),2.8,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-118,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Milk and dairy (excl. butter),48.25,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-119,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",4.51,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-120,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",4.85,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-121,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Pulses (other legumes),1.98,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-122,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Pulses (other legumes),3.15,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-123,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Groundnuts,1.35,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-124,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Groundnuts,2.65,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-125,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Cereals,35.72,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-126,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Cereals,270.3,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-127,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Rice,28.78,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-128,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Rice,234.85,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-129,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Wheat,3.75,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-130,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Wheat,16.72,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-131,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Vegetables,9.81,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-132,FAOSTAT Food Balance Sheets (2010 to 2023 series),2020,Vietnam,whole population,Vegetables,170.42,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-133,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,All foods,96.19,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-134,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,All animal foods,39.39,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-135,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,All plant foods,56.8,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-136,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Meat (all),21.8,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-137,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Meat (all),53.29,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-138,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Pork,12.13,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-139,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Pork,31.51,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-140,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Poultry,7.46,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-141,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Poultry,16.69,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-142,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Beef,1.98,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-143,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Beef,4.62,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-144,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Offal,2.06,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-145,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Offal,4.9,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-146,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Fish and seafood,11.28,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-147,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Fish and seafood,40.63,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-148,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Eggs,1.11,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-149,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Eggs,3.54,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-150,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Milk and dairy (excl. butter),2.84,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-151,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Milk and dairy (excl. butter),53.91,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-152,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",4.67,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-153,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",5.03,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-154,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Pulses (other legumes),2.27,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-155,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Pulses (other legumes),3.61,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-156,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Groundnuts,0.79,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-157,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Groundnuts,1.56,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-158,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Cereals,34.48,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-159,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Cereals,262.39,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-160,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Rice,28.31,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-161,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Rice,230.82,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-162,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Wheat,3.42,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-163,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Wheat,15.4,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-164,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Vegetables,9.92,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-165,FAOSTAT Food Balance Sheets (2010 to 2023 series),2021,Vietnam,whole population,Vegetables,169.27,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-166,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,All foods,98.78,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-167,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,All animal foods,40.91,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-168,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,All plant foods,57.88,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-169,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Meat (all),24.06,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-170,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Meat (all),58.26,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-171,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Pork,13.28,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-172,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Pork,34.42,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-173,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Poultry,8.1,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-174,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Poultry,18.11,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-175,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Beef,2.41,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-176,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Beef,5.24,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-177,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Offal,1.96,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-178,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Offal,4.66,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-179,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Fish and seafood,11.2,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-180,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Fish and seafood,40.33,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-181,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Eggs,1.24,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-182,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Eggs,3.96,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-183,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Milk and dairy (excl. butter),2.13,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-184,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Milk and dairy (excl. butter),41.08,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-185,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",4.84,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-186,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",5.21,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-187,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Pulses (other legumes),2.55,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-188,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Pulses (other legumes),4.06,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-189,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Groundnuts,1.68,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-190,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Groundnuts,3.31,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-191,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Cereals,33.21,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-192,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Cereals,252.74,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-193,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Rice,27.1,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-194,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Rice,221.0,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-195,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Wheat,3.45,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-196,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Wheat,16.09,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-197,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Vegetables,10.32,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-198,FAOSTAT Food Balance Sheets (2010 to 2023 series),2022,Vietnam,whole population,Vegetables,179.57,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-199,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,All foods,102.2,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-200,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,All animal foods,43.23,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-201,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,All plant foods,58.97,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-202,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Meat (all),25.09,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-203,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Meat (all),60.48,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-204,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Pork,13.27,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-205,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Pork,34.37,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-206,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Poultry,8.8,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-207,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Poultry,19.65,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-208,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Beef,2.74,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-209,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Beef,5.92,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-210,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Offal,2.93,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-211,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Offal,6.97,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-212,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Fish and seafood,11.12,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-213,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Fish and seafood,40.06,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-214,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Eggs,1.24,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-215,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Eggs,3.96,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-216,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Milk and dairy (excl. butter),2.5,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-217,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Milk and dairy (excl. butter),37.38,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-218,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",4.94,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-219,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,"Soybeans (as food, incl. tofu and soy milk equivalent)",5.31,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-220,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Pulses (other legumes),2.63,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-221,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Pulses (other legumes),4.19,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-222,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Groundnuts,1.93,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-223,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Groundnuts,3.8,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-224,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Cereals,33.04,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
