record_id,scenario,year,route,indicator,label,value,unit,foresight_type,evidence_label,confidence,source_ids,notes
DMO-0127,D-DRIFT,2040,R6,R6_delivered,High-protein plant milks: protein delivered by domestic or novel protein,0.6483,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0128,D-DRIFT,2040,R6,R6_displaced,High-protein plant milks: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0129,D-DRIFT,2040,R7,R7_delivered,Exports: protein delivered by domestic or novel protein,0.5,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0130,D-DRIFT,2040,R7,R7_displaced,Exports: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0131,D-DRIFT,2040,all,total_delivered,"Total protein delivered by domestic or novel protein, all routes",5.5,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0132,D-DRIFT,2040,all,domestic_delivered,Protein delivered in Vietnam (R1 to R6),5.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0133,D-DRIFT,2040,all,total_displaced,"Meat protein displaced, all routes",0.3012,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0134,D-DRIFT,2040,all,displaced_share_of_meat_protein,Meat protein displaced as a share of meat protein demand,0.0002,share,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0135,D-DRIFT,2040,context,salt_food_requirement_kt,Part IV S-ALT: meat protein replaced by plant-based and fermented foods,68.57,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0136,D-DRIFT,2040,context,salt_feed_microbial_kt,Part IV S-ALT: microbial protein in feed (for comparison),265.2,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0137,D-DRIFT,2040,context,salt_share,Part IV S-ALT share of meat protein replaced,0.05,share,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0138,D-DRIFT,2040,all,ingredient_value_usd_m,Ingredient value of protein delivered (order of magnitude),16.49,USD million,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0139,D-DRIFT,2040,all,ingredient_product_kt_r1_r4,Ingredient product for R1 to R4 at 60% protein,6.98,kt product,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0140,D-DRIFT,2040,all,line_equivalents_r1_r4,Equivalent 1 t/h textured-protein lines for R1 to R4,0.9968,lines,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0141,D-DRIFT,2050,context,meat_protein_kt,"Meat protein demand (S-BASE, carcass basis x 0.15)",1446.27,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0142,D-DRIFT,2050,context,meat_protein_g_per_person_day,Meat protein per person per day (supply basis),36.02,g per person per day,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0143,D-DRIFT,2050,R1,R1_pool_protein_kt,Food plant-protein ingredient pool (imports today),69.31,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0144,D-DRIFT,2050,R1,R1_delivered,Ingredient import substitution: protein delivered by domestic or novel protein,6.93,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0145,D-DRIFT,2050,R1,R1_displaced,Ingredient import substitution: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0146,D-DRIFT,2050,R2,R2_chay_day_share,Chay days as a share of all person-days (assumption),0.0247,share of person-days,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0147,D-DRIFT,2050,R2,R2_baseline_meat_avoided_kt,Meat protein already avoided by existing chay days (in the baseline),35.68,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0148,D-DRIFT,2050,R2,R2_delivered,Chay occasions: protein delivered by domestic or novel protein,0.9905,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0149,D-DRIFT,2050,R2,R2_displaced,Chay occasions: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0150,D-DRIFT,2050,R3,R3_processed_meat_protein_kt,Protein in processed meat products,72.31,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0151,D-DRIFT,2050,R3,R3_delivered,Hybrid processed meat: protein delivered by domestic or novel protein,0.1446,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0152,D-DRIFT,2050,R3,R3_displaced,Hybrid processed meat: meat protein displaced,0.1302,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0153,D-DRIFT,2050,R4,R4_meal_protein_pool_kt,Protein in canteen and school protein dishes,48.81,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0154,D-DRIFT,2050,R4,R4_delivered,Institutional meals: protein delivered by domestic or novel protein,0.4081,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0155,D-DRIFT,2050,R4,R4_displaced,Institutional meals: meat protein displaced,0.3265,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0156,D-DRIFT,2050,R5,R5_urban_population_m,Urban population (trend assumption),58.35,million people,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0157,D-DRIFT,2050,R5,R5_regular_buyers_m,Regular (monthly) buyers of modern analogues,0.5836,million people,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0158,D-DRIFT,2050,R5,R5_delivered,Household modern analogues: protein delivered by domestic or novel protein,0.2626,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0159,D-DRIFT,2050,R5,R5_displaced,Household modern analogues: meat protein displaced,0.0525,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0160,D-DRIFT,2050,R6,R6_plant_milk_ml,Plant milk volume,799.75,million litres,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0161,D-DRIFT,2050,R6,R6_delivered,High-protein plant milks: protein delivered by domestic or novel protein,1.2,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0162,D-DRIFT,2050,R6,R6_displaced,High-protein plant milks: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0163,D-DRIFT,2050,R7,R7_delivered,Exports: protein delivered by domestic or novel protein,0.75,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0164,D-DRIFT,2050,R7,R7_displaced,Exports: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0165,D-DRIFT,2050,all,total_delivered,"Total protein delivered by domestic or novel protein, all routes",10.69,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0166,D-DRIFT,2050,all,domestic_delivered,Protein delivered in Vietnam (R1 to R6),9.94,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0167,D-DRIFT,2050,all,total_displaced,"Meat protein displaced, all routes",0.5092,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0168,D-DRIFT,2050,all,displaced_share_of_meat_protein,Meat protein displaced as a share of meat protein demand,0.0004,share,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0169,D-DRIFT,2050,context,salt_food_requirement_kt,Part IV S-ALT: meat protein replaced by plant-based and fermented foods,144.6,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0170,D-DRIFT,2050,context,salt_feed_microbial_kt,Part IV S-ALT: microbial protein in feed (for comparison),514.1,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0171,D-DRIFT,2050,context,salt_share,Part IV S-ALT share of meat protein replaced,0.1,share,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0172,D-DRIFT,2050,all,ingredient_value_usd_m,Ingredient value of protein delivered (order of magnitude),32.06,USD million,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0173,D-DRIFT,2050,all,ingredient_product_kt_r1_r4,Ingredient product for R1 to R4 at 60% protein,14.12,kt product,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0174,D-DRIFT,2050,all,line_equivalents_r1_r4,Equivalent 1 t/h textured-protein lines for R1 to R4,2.02,lines,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0175,D-BENCH,2025,context,meat_protein_kt,"Meat protein demand (S-BASE, carcass basis x 0.15)",1012.8,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0176,D-BENCH,2025,context,meat_protein_g_per_person_day,Meat protein per person per day (supply basis),27.31,g per person per day,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0177,D-BENCH,2025,R1,R1_pool_protein_kt,Food plant-protein ingredient pool (imports today),26.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0178,D-BENCH,2025,R1,R1_delivered,Ingredient import substitution: protein delivered by domestic or novel protein,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0179,D-BENCH,2025,R1,R1_displaced,Ingredient import substitution: meat protein displaced,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0180,D-BENCH,2025,R2,R2_chay_day_share,Chay days as a share of all person-days (assumption),0.0247,share of person-days,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0181,D-BENCH,2025,R2,R2_baseline_meat_avoided_kt,Meat protein already avoided by existing chay days (in the baseline),24.99,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0182,D-BENCH,2025,R2,R2_delivered,Chay occasions: protein delivered by domestic or novel protein,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0183,D-BENCH,2025,R2,R2_displaced,Chay occasions: meat protein displaced,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0184,D-BENCH,2025,R3,R3_processed_meat_protein_kt,Protein in processed meat products,50.64,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0185,D-BENCH,2025,R3,R3_delivered,Hybrid processed meat: protein delivered by domestic or novel protein,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0186,D-BENCH,2025,R3,R3_displaced,Hybrid processed meat: meat protein displaced,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0187,D-BENCH,2025,R4,R4_meal_protein_pool_kt,Protein in canteen and school protein dishes,36.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0188,D-BENCH,2025,R4,R4_delivered,Institutional meals: protein delivered by domestic or novel protein,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0189,D-BENCH,2025,R4,R4_displaced,Institutional meals: meat protein displaced,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0190,D-BENCH,2025,R5,R5_urban_population_m,Urban population (trend assumption),39.42,million people,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0191,D-BENCH,2025,R5,R5_regular_buyers_m,Regular (monthly) buyers of modern analogues,0.0394,million people,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0192,D-BENCH,2025,R5,R5_delivered,Household modern analogues: protein delivered by domestic or novel protein,0.0177,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0193,D-BENCH,2025,R5,R5_displaced,Household modern analogues: meat protein displaced,0.0035,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0194,D-BENCH,2025,R6,R6_plant_milk_ml,Plant milk volume,300.0,million litres,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0195,D-BENCH,2025,R6,R6_delivered,High-protein plant milks: protein delivered by domestic or novel protein,0.09,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0196,D-BENCH,2025,R6,R6_displaced,High-protein plant milks: meat protein displaced,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0197,D-BENCH,2025,R7,R7_delivered,Exports: protein delivered by domestic or novel protein,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0198,D-BENCH,2025,R7,R7_displaced,Exports: meat protein displaced,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0199,D-BENCH,2025,all,total_delivered,"Total protein delivered by domestic or novel protein, all routes",0.1077,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0200,D-BENCH,2025,all,domestic_delivered,Protein delivered in Vietnam (R1 to R6),0.1077,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0201,D-BENCH,2025,all,total_displaced,"Meat protein displaced, all routes",0.0035,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0202,D-BENCH,2025,all,displaced_share_of_meat_protein,Meat protein displaced as a share of meat protein demand,0.0,share,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0203,D-BENCH,2025,context,salt_food_requirement_kt,Part IV S-ALT: meat protein replaced by plant-based and fermented foods,0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0204,D-BENCH,2025,context,salt_feed_microbial_kt,Part IV S-ALT: microbial protein in feed (for comparison),0.0,kt protein,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0205,D-BENCH,2025,context,salt_share,Part IV S-ALT share of meat protein replaced,0.0,share,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0206,D-BENCH,2025,all,ingredient_value_usd_m,Ingredient value of protein delivered (order of magnitude),0.3232,USD million,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0207,D-BENCH,2025,all,ingredient_product_kt_r1_r4,Ingredient product for R1 to R4 at 60% protein,0.0,kt product,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0208,D-BENCH,2025,all,line_equivalents_r1_r4,Equivalent 1 t/h textured-protein lines for R1 to R4,0.0,lines,calibration (2025 base),VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0209,D-BENCH,2030,context,meat_protein_kt,"Meat protein demand (S-BASE, carcass basis x 0.15)",1178.89,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0210,D-BENCH,2030,context,meat_protein_g_per_person_day,Meat protein per person per day (supply basis),31.0,g per person per day,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0211,D-BENCH,2030,R1,R1_pool_protein_kt,Food plant-protein ingredient pool (imports today),34.79,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0212,D-BENCH,2030,R1,R1_delivered,Ingredient import substitution: protein delivered by domestic or novel protein,3.48,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0213,D-BENCH,2030,R1,R1_displaced,Ingredient import substitution: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0214,D-BENCH,2030,R2,R2_chay_day_share,Chay days as a share of all person-days (assumption),0.0247,share of person-days,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0215,D-BENCH,2030,R2,R2_baseline_meat_avoided_kt,Meat protein already avoided by existing chay days (in the baseline),29.08,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0216,D-BENCH,2030,R2,R2_delivered,Chay occasions: protein delivered by domestic or novel protein,0.563,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0217,D-BENCH,2030,R2,R2_displaced,Chay occasions: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0218,D-BENCH,2030,R3,R3_processed_meat_protein_kt,Protein in processed meat products,58.94,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0219,D-BENCH,2030,R3,R3_delivered,Hybrid processed meat: protein delivered by domestic or novel protein,0.2358,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0220,D-BENCH,2030,R3,R3_displaced,Hybrid processed meat: meat protein displaced,0.2122,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0221,D-BENCH,2030,R4,R4_meal_protein_pool_kt,Protein in canteen and school protein dishes,38.08,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0222,D-BENCH,2030,R4,R4_delivered,Institutional meals: protein delivered by domestic or novel protein,0.2208,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0223,D-BENCH,2030,R4,R4_displaced,Institutional meals: meat protein displaced,0.1767,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0224,D-BENCH,2030,R5,R5_urban_population_m,Urban population (trend assumption),43.4,million people,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0225,D-BENCH,2030,R5,R5_regular_buyers_m,Regular (monthly) buyers of modern analogues,0.434,million people,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0226,D-BENCH,2030,R5,R5_delivered,Household modern analogues: protein delivered by domestic or novel protein,0.1953,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0227,D-BENCH,2030,R5,R5_displaced,Household modern analogues: meat protein displaced,0.0391,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0228,D-BENCH,2030,R6,R6_plant_milk_ml,Plant milk volume,401.47,million litres,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0229,D-BENCH,2030,R6,R6_delivered,High-protein plant milks: protein delivered by domestic or novel protein,0.4818,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0230,D-BENCH,2030,R6,R6_displaced,High-protein plant milks: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0231,D-BENCH,2030,R7,R7_delivered,Exports: protein delivered by domestic or novel protein,0.75,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0232,D-BENCH,2030,R7,R7_displaced,Exports: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0233,D-BENCH,2030,all,total_delivered,"Total protein delivered by domestic or novel protein, all routes",5.93,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0234,D-BENCH,2030,all,domestic_delivered,Protein delivered in Vietnam (R1 to R6),5.18,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0235,D-BENCH,2030,all,total_displaced,"Meat protein displaced, all routes",0.4279,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0236,D-BENCH,2030,all,displaced_share_of_meat_protein,Meat protein displaced as a share of meat protein demand,0.0004,share,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0237,D-BENCH,2030,context,salt_food_requirement_kt,Part IV S-ALT: meat protein replaced by plant-based and fermented foods,11.79,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0238,D-BENCH,2030,context,salt_feed_microbial_kt,Part IV S-ALT: microbial protein in feed (for comparison),55.84,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0239,D-BENCH,2030,context,salt_share,Part IV S-ALT share of meat protein replaced,0.01,share,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0240,D-BENCH,2030,all,ingredient_value_usd_m,Ingredient value of protein delivered (order of magnitude),17.78,USD million,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0241,D-BENCH,2030,all,ingredient_product_kt_r1_r4,Ingredient product for R1 to R4 at 60% protein,7.5,kt product,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0242,D-BENCH,2030,all,line_equivalents_r1_r4,Equivalent 1 t/h textured-protein lines for R1 to R4,1.07,lines,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0243,D-BENCH,2030,R3,req_R3_hybrid_adoption_at_30pct,S-ALT 2030 by hybrids alone: adoption needed at 30% replacement,0.7407,share of processed meat,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0244,D-BENCH,2030,R4,req_R4_share_of_all_meal_protein,S-ALT 2030 by institutional meals alone,0.387,share of canteen and school meal protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0245,D-BENCH,2030,R5,req_R5_regular_buyers_m,S-ALT 2030 by household analogues alone,130.99,million regular buyers,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0246,D-BENCH,2030,R2,req_R2_added_chay_days_per_person_month,S-ALT 2030 by added chay days alone (whole population),0.4345,extra chay days per person per month,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0247,D-BENCH,2035,context,meat_protein_kt,"Meat protein demand (S-BASE, carcass basis x 0.15)",1309.27,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0248,D-BENCH,2035,context,meat_protein_g_per_person_day,Meat protein per person per day (supply basis),33.68,g per person per day,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0249,D-BENCH,2035,R1,R1_pool_protein_kt,Food plant-protein ingredient pool (imports today),46.56,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0250,D-BENCH,2035,R1,R1_delivered,Ingredient import substitution: protein delivered by domestic or novel protein,11.64,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0251,D-BENCH,2035,R1,R1_displaced,Ingredient import substitution: meat protein displaced,0.0,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0252,D-BENCH,2035,R2,R2_chay_day_share,Chay days as a share of all person-days (assumption),0.0247,share of person-days,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
DMO-0253,D-BENCH,2035,R2,R2_baseline_meat_avoided_kt,Meat protein already avoided by existing chay days (in the baseline),32.3,kt protein,estimate,VN-direct,Low,demand_assumptions.csv; balance_outputs.csv,"What-if scenario result, not a forecast."
