source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
CHN-42,"Cong Thuong. ""Thi truong suat an cong nghiep: 'Mo vang' dang an minh."" 19 Sep 2019. https://congthuong.vn/thi-truong-suat-an-cong-nghiep-mo-vang-dang-an-minh-125428.html","Thị trường suất ăn công nghiệp: ""Mỏ vàng"" đang ẩn mình",Bao Cong Thuong,2019-09-19,https://congthuong.vn/thi-truong-suat-an-cong-nghiep-mo-vang-dang-an-minh-125428.html,,press,2026-09-24,"Dated; market 'about VND 1,000 billion a day' (rejected); meals VND 15,000 to 20,000 in 2019."
CHN-43,"VietnamPlus. ""International arrivals to Vietnam hit new record in 2025, up over 20%."" 6 Jan 2026. https://en.vietnamplus.vn/international-arrivals-to-vietnam-hit-new-record-in-2025-up-over-20-post335449.vnp","International arrivals to Vietnam hit new record in 2025, up over 20%","VietnamPlus (VNA), citing VNAT and NSO",2026-01-06,https://en.vietnamplus.vn/international-arrivals-to-vietnam-hit-new-record-in-2025-up-over-20-post335449.vnp,,press,2026-09-24,Nearly 21.2 million (up 20.4%); China 5.3 million (up 41.3%); India up 48.9%; Japan up 14.4%; Malaysia up 15.8%; accommodation and catering VND 843.1 trillion (up 14.6%).
CHN-44,"Viet Nam News. ""Viet Nam's international tourism sees best year in 2025, with arrivals hitting over 21 million."" Jan 2026. https://vietnamnews.vn/society/1743207/viet-nam-s-international-tourism-sees-best-year-in-2025-with-arrivals-hitting-over-21-million.html",Việt Nam's international tourism sees best year in 2025,Viet Nam News,2026-01,https://vietnamnews.vn/society/1743207/viet-nam-s-international-tourism-sees-best-year-in-2025-with-arrivals-hitting-over-21-million.html,,press,2026-09-24,"21.17 million; China 5.28 million; Korea 4.33 million; Taiwan about 1.23 million; Russia about 690,000 (6th)."
CHN-45,"National Statistics Office (NSO). ""Khach quoc te den Viet Nam 8 thang dat gan 16 trieu luot nguoi, huong toi muc tieu 25 trieu khach nam 2026."" 8 Sep 2026. https://www.nso.gov.vn/tin-tuc-thong-ke/2026/09/khach-quoc-te-den-viet-nam-8-thang-dat-gan-16-trieu-luot-nguoi-huong-toi-muc-tieu-25-trieu-khach-nam-2026/",Khách quốc tế đến Việt Nam 8 tháng đạt gần 16 triệu lượt người,"National Statistics Office, Ministry of Finance",2026-09-08,https://www.nso.gov.vn/tin-tuc-thong-ke/2026/09/khach-quoc-te-den-viet-nam-8-thang-dat-gan-16-trieu-luot-nguoi-huong-toi-muc-tieu-25-trieu-khach-nam-2026/,,gov/statistics,2026-09-24,15.9 million Jan to Aug 2026 (up 14.4%); by region and market; target 25 million.
CHN-46,"Day Trips Vietnam. ""Vietnam's record 21.2M tourist arrivals in 2025, explained."" 2026. https://daytripsvietnam.com/research/vietnam-2025-international-arrivals-record/","Vietnam's Record 21.2M Tourist Arrivals in 2025, Explained",Day Trips Vietnam,2026,https://daytripsvietnam.com/research/vietnam-2025-international-arrivals-record/,,other,2026-09-24,"Secondary compilation of NSO figures: US 848,000; Japan 814,000; India 746,000; Russia 689,000; Cambodia 687,000; Malaysia 573,000; Australia 548,000. Medium at best."
CHN-47,"Ministry of Culture, Sports and Tourism. ""Khanh Hoa don 16,4 trieu luot khach du lich trong nam 2025."" 25 Dec 2025. https://bvhttdl.gov.vn/khanh-hoa-don-164-trieu-luot-khach-du-lich-trong-nam-2025-20251225091707833.htm","Khánh Hòa đón 16,4 triệu lượt khách du lịch trong năm 2025","Ministry of Culture, Sports and Tourism",2025-12-25,https://bvhttdl.gov.vn/khanh-hoa-don-164-trieu-luot-khach-du-lich-trong-nam-2025-20251225091707833.htm,,gov/statistics,2026-09-24,"16.4 million visitors (up 14%); 5.5 million international; VND 66.7 trillion revenue; 70,500 rooms, over 40% four and five star. Merger scope not stated."
CHN-48,"Bao Khanh Hoa. ""Du lich but pha tu dau nam."" 6 Mar 2026. https://baokhanhhoa.vn/du-lich/202603/du-lichbut-phatu-dau-nam-d7b5c4d/",Du lịch bứt phá từ đầu năm,Bao Khanh Hoa,2026-03-06,https://baokhanhhoa.vn/du-lich/202603/du-lichbut-phatu-dau-nam-d7b5c4d/,,press,2026-09-24,"Jan to Feb 2026: 741,800 international (up 29.2%); flights Korea about 20 a day, Russia and China 5 to 6 each; 2026 target 6.3 million international, 18.8 million total."
CHN-49,"Vietnam National Authority of Tourism, statistics portal. ""Khanh Hoa tang toc thu hut khach quoc te."" 7 Nov 2025. https://thongke.tourism.vn/index.php/news/items/332",Khánh Hòa tăng tốc thu hút khách quốc tế,VNAT statistics portal,2025-11-07,https://thongke.tourism.vn/index.php/news/items/332,,gov/statistics,2026-09-24,"Jan to Oct 2025: 4.6 million international (up 17.6%); Korea, China, Russia main markets; China and Thailand declining; Russia and CIS fastest growth."
CHN-50,"Soha. ""Nha Trang - thu phu du lich bien don khach Nga voi nhieu trai nghiem hap dan nam 2026."" 6 Sep 2026. https://soha.vn/duoc-vi-nhu-thu-phu-don-khach-nga-lon-nhat-ca-nuoc-thanh-pho-nay-co-gi-ma-khach-quoc-te-san-sang-o-ca-tuan-198260906144855233.htm",Nha Trang - thủ phủ du lịch biển đón khách Nga,Soha,2026-09-06,https://soha.vn/duoc-vi-nhu-thu-phu-don-khach-nga-lon-nhat-ca-nuoc-thanh-pho-nay-co-gi-ma-khach-quoc-te-san-sang-o-ca-tuan-198260906144855233.htm,,press,2026-09-24,"Khanh Hoa over 750,000 Russian visitors Jan to Aug 2026; stays 5 to 7 days; no dietary information."
CHN-51,"VietnamPlus. ""Tu Nga, An Do den chau Au: Ban do khach quoc te cua Viet Nam dang thay doi."" 3 Sep 2026. https://www.vietnamplus.vn/tu-nga-an-do-den-chau-au-ban-do-khach-quoc-te-cua-viet-nam-dang-thay-doi-post1134005.vnp","Từ Nga, Ấn Độ đến châu Âu: Bản đồ khách quốc tế của Việt Nam đang thay đổi",VietnamPlus (VNA),2026-09-03,https://www.vietnamplus.vn/tu-nga-an-do-den-chau-au-ban-do-khach-quoc-te-cua-viet-nam-dang-thay-doi-post1134005.vnp,,press,2026-09-24,"Jan to Aug 2026: India 612,000+; Malaysia up 20.5%; Indonesia up 26.7%; 'USA 887,000' likely the Americas total. No dietary information."
CHN-52,"Thanh Nien. ""Khach Nga va An do bo, tong khach quoc te toi Viet Nam but toc ngoan muc."" 3 Sep 2026. https://thanhnien.vn/khach-nga-va-an-do-bo-tong-khach-quoc-te-toi-viet-nam-but-toc-ngoan-muc-185260903152808977.htm","Khách Nga và Ấn đổ bộ, tổng khách quốc tế tới Việt Nam bứt tốc ngoạn mục",Thanh Nien,2026-09-03,https://thanhnien.vn/khach-nga-va-an-do-bo-tong-khach-quoc-te-toi-viet-nam-but-toc-ngoan-muc-185260903152808977.htm,,press,2026-09-24,"India 612,000 Jan to Aug 2026 vs 102,000 in 2019; direct flights from New Delhi, Mumbai, Ahmedabad to Hanoi, HCMC, Da Nang; Russians favour Nha Trang, Mui Ne, Phu Quoc."
CHN-53,"Saldanha, L. and Krishnaswamy, S. (2024). Vegetarianism, traditional practices, and belief systems in India. Nutrition Today 59(4): 142-148. https://doi.org/10.1097/nt.0000000000000690","Vegetarianism, Traditional Practices, and Belief Systems in India","Saldanha, L., Krishnaswamy, S.",2024,https://doi.org/10.1097/nt.0000000000000690,10.1097/nt.0000000000000690,peer-reviewed,2026-09-24,Abstract only (via Scite): 39% of Indians say they are vegetarian; 8% to 92% by religion; 9% to 90% by region. No editorial notices.
CHN-54,"Valdes, M., Conklin, A., Veenstra, G., et al. (2021). Plant-based dietary practices in Canada: examining definitions, prevalence and correlates of animal source food exclusions using nationally representative data from the 2015 Canadian Community Health Survey-Nutrition. Public Health Nutrition 24(5): 777-786. https://doi.org/10.1017/s1368980020003444",Plant-based dietary practices in Canada,"Valdes, M., Conklin, A., Veenstra, G., et al.",2020-10-27,https://doi.org/10.1017/s1368980020003444,10.1017/s1368980020003444,peer-reviewed,2026-09-24,"Abstract and excerpts via Scite: Canada 1.3% vegetarian, 0.3% vegan (2015); comparisons Germany 2.5% (2014), USA 4.0% (2012), India 27.4% (2006)."
CHN-55,"Dawe, D., Briones, R., Hassan, N., et al. (2019). Trends in food prepared outside the home in some Asian countries. World Food Policy 5(1): 16-23. https://doi.org/10.1002/wfp2.12001",Trends in food prepared outside the home in some Asian countries,"Dawe, D., Briones, R., Hassan, N., et al.",2019,https://doi.org/10.1002/wfp2.12001,10.1002/wfp2.12001,peer-reviewed,2026-09-24,Abstract only: seven national household surveys incl. Vietnam; eating out more common in China and SE Asia; positive urban income elasticity.
CHN-56,"Hoang, K.T., Ignowski, L., Mai, P.T., et al. (2025). Tracking a decade of food system transformation in Vietnam's Mekong Delta: production, consumption, and nutrition. Frontiers in Sustainable Food Systems 9. https://doi.org/10.3389/fsufs.2025.1687849 (correction: https://doi.org/10.3389/fsufs.2026.1786681)",Tracking a decade of food system transformation in Vietnam's Mekong Delta,"Hoang, K.T., Ignowski, L., Mai, P.T., et al.",2025-12-16,https://doi.org/10.3389/fsufs.2025.1687849,10.3389/fsufs.2025.1687849,peer-reviewed,2026-09-24,Full PDF read (results section). VHLSS 2010 to 2020: Mekong households raised FAFH share of food spending by 6 percentage points. Has a published correction (Jan 2026); content of correction not checked.
CHN-57,"CafeF. ""Bai kiem tra cua Highlands Coffee va The Coffee House."" 12 Jan 2026. https://cafef.vn/bai-kiem-tra-cua-highlands-coffee-va-the-coffee-house-188260112060855177.chn",Bài kiểm tra của Highlands Coffee và The Coffee House,CafeF,2026-01-12,https://cafef.vn/bai-kiem-tra-cua-highlands-coffee-va-the-coffee-house-188260112060855177.chn,,press,2026-09-24,Ha Long Canfoco food safety case (Jan 2026) and how two coffee chains handled supplier exposure. Context for supplier trust in chains.
CHN-58,"Le, T.T.H., Langley, S.J., Dunham, J.G., et al. (2022). Food safety knowledge, needed and trusted information of pork consumers in different retail types in Northern Vietnam. Frontiers in Sustainable Food Systems 6. https://doi.org/10.3389/fsufs.2022.1063927","Food safety knowledge, needed and trusted information of pork consumers in different retail types in Northern Vietnam","Le, T.T.H., Langley, S.J., Dunham, J.G., et al.",2022,https://doi.org/10.3389/fsufs.2022.1063927,10.3389/fsufs.2022.1063927,peer-reviewed,2026-09-24,Excerpts via Scite: modern urban consumers trusted wet markets and street vendors least; traditional urban consumers trusted them more. No editorial notices.
