source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
CHY-58,SGS Vietnam. V-Label for vegan and vegetarian products. Accessed 24 September 2026. https://www.sgs.com/en-vn/services/v-label-for-vegan-and-vegetarian-products,V-Label for Vegan and Vegetarian Products,SGS Vietnam,2026-09-24,https://www.sgs.com/en-vn/services/v-label-for-vegan-and-vegetarian-products,,company,2026-09-24,Auditing partner since 2021; no Vietnam licensee count
CHY-59,Thuong hieu va Cong luan. Phu Yen: xu phat va tieu huy 1 tan cha chay khong ro nguon goc. 18 May 2025. https://thuonghieucongluan.com.vn/phu-yen-xu-phat-va-tieu-huy-1-tan-cha-chay-khong-ro-nguon-goc-a263702.html,Phú Yên: Xử phạt và tiêu hủy 1 tấn chả chay không rõ nguồn gốc,Thuong hieu va Cong luan,2025-05-18,https://thuonghieucongluan.com.vn/phu-yen-xu-phat-va-tieu-huy-1-tan-cha-chay-khong-ro-nguon-goc-a263702.html,,press,2026-09-24,Enforcement case; former Phu Yen province now part of Dak Lak
CHY-60,Thuong hieu va Cong luan. Dong Thap: phat hien 500 kg thuc pham chay khong co nhan phu bang tieng Viet. 7 June 2022. https://thuonghieucongluan.com.vn/dong-thap-phat-hien-500-kg-thuc-pham-chay-khong-co-nhan-phu-bang-tieng-viet-a173345.html,Đồng Tháp: Phát hiện 500 kg thực phẩm chay không có nhãn phụ bằng tiếng Việt,Thuong hieu va Cong luan,2022-06-07,https://thuonghieucongluan.com.vn/dong-thap-phat-hien-500-kg-thuc-pham-chay-khong-co-nhan-phu-bang-tieng-viet-a173345.html,,press,2026-09-24,Chinese textured soy protein sold as 'suon non chay'
CHY-61,"Vu Thi Thanh Tram, Ho Viet The, Ngo Thi Kim Anh, et al. Buoc dau xay dung bo KIT phat hien su lan tap DNA mot so loai thit trong thuc pham chay. Tap chi Khoa hoc Dai hoc Can Tho 56(6), 2020. https://ctujsvn.ctu.edu.vn/index.php/ctujsvn/article/view/3740",Bước đầu xây dựng bộ KIT phát hiện sự lẫn tạp DNA một số loại thịt trong thực phẩm chay,Can Tho University Journal of Science,2020,https://ctujsvn.ctu.edu.vn/index.php/ctujsvn/article/view/3740,,peer-reviewed,2026-09-24,Method paper; abstract only; no prevalence reported
CHY-62,"Jovel Chan. The slow rise of veganism in Vietnam (interview with Scott Green, founder of Song Thuan Chay). Undated blog post. https://jovelchan.com/blog/the-slow-rise-of-veganism-in-vietnam",The Slow Rise of Veganism in Vietnam,Jovel Chan,undated,https://jovelchan.com/blog/the-slow-rise-of-veganism-in-vietnam,,other,2026-09-24,Self-reported follower and event figures; undated
CHY-63,Humane World for Animals (formerly Humane Society International). Viet Nam programme page. Accessed 24 September 2026. https://www.humaneworld.org/viet-nam/en,Humane World for Animals in Viet Nam,Humane World for Animals,2026-09-24,https://www.humaneworld.org/viet-nam/en,,advocacy,2026-09-24,No plant-based programme listed
CHY-64,Viet Nam News. Choosing vegetarian. 24 May 2026. https://vietnamnews.vn/life-style/1781966/choosing-vegetarian.html,Choosing vegetarian,Viet Nam News,2026-05-24,https://vietnamnews.vn/life-style/1781966/choosing-vegetarian.html,,press,2026-09-24,Qualitative; no numbers
CHY-65,Bao Quang Ninh. An chay: xu huong thinh hanh trong gioi tre. 26 March 2023. https://baoquangninh.vn/an-chay-xu-huong-thinh-hanh-trong-gioi-tre-3232126.html,"Ăn chay, xu hướng thịnh hành trong giới trẻ",Bao Quang Ninh,2023-03-26,https://baoquangninh.vn/an-chay-xu-huong-thinh-hanh-trong-gioi-tre-3232126.html,,press,2026-09-24,Anecdotal; buffet only on lunar 1st and 15th at one restaurant
CHY-66,"Q&Me. Vietnam cooking survey: what 6,000 dinner photos tell us. April 2023. https://qandme.net/en/report/vietnam-cooking-survey-what-6000-dinner-photo-tells-us.html","Vietnam cooking survey: What 6,000 dinner photo tells us",Q&Me,2023-04,https://qandme.net/en/report/vietnam-cooking-survey-what-6000-dinner-photo-tells-us.html,,market research,2026-09-24,"n=300 female home cooks, Ho Chi Minh City and Hanoi; reports no chay or protein split (clean negative)"
CHY-67,"Au Lac. Tim hieu ve dong thuc pham chay dong goi hien nay. Company website, accessed 24 September 2026. https://aulac-vegan.com/en/find-out-about-todays-line-of-packaged-vegetarian-foods/",Find out about today's line of packaged vegetarian foods,Au Lac (chay manufacturer),2026-09-24,https://aulac-vegan.com/en/find-out-about-todays-line-of-packaged-vegetarian-foods/,,company,2026-09-24,Claims more than 80 branches nationwide
CHY-68,Asian Agribiz. Viet startup pioneers plant-based products with fewer additives. 16 February 2024. https://www.asian-agribiz.com/2024/02/16/viet-startup-pioneers-plant-based-products-with-fewer-additives/,Viet startup pioneers plant-based products with fewer additives,Asian Agribiz,2024-02-16,https://www.asian-agribiz.com/2024/02/16/viet-startup-pioneers-plant-based-products-with-fewer-additives/,,press,2026-09-24,Emmay founder quote on additives; rest paywalled
CHY-69,Q&Me. What new foods have Vietnamese consumers tried or cooked recently? 22 July 2026. https://qandme.net/en/report/what-new-foods-have-vietnamese-consumers-tried-or-cooked-recently.html,What new foods have Vietnamese consumers tried or cooked recently,Q&Me,2026-07-22,https://qandme.net/en/report/what-new-foods-have-vietnamese-consumers-tried-or-cooked-recently.html,,market research,2026-09-24,"n=1,000 aged 18 to 49; no plant-based or chay item reported (clean negative)"
