record_id,caterer,region,price_tier_vnd,menu,slot,dish_vi,lead_source,other_sources,plant_protein_lead,tofu_any,plant_only_dish,textured_soy_or_mock_meat,minced_or_processed_meat,source_ids,evidence_label,confidence,demand_evidence_type,notes
UPL-C110,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Cá lóc kho tiêu,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C111,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Khổ qua nhồi thịt,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C112,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Cá bạc má kho hành,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C113,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Xíu mại rim me cay,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C114,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Chả lụa kho tiêu,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C115,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Chả bọc trứng rim,pork,egg,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C116,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Trứng sốt mắm tỏi,egg,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C117,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 2 afternoon,main or second,Trứng luộc,egg,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C118,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Ba rọi cháy cạnh,pork,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C119,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Giò heo hầm măng,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C120,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Tôm rim coca,seafood,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C121,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Thịt kho mắm ruốc,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C122,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Đùi gà roti,chicken,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C123,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Cá trê kho gừng,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C124,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Thịt xào lăn,pork,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C125,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Cá lưỡi chiên sả,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C126,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Chả thịt bọc trứng cút rim,pork,egg,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C127,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Chả cá Nha Trang kho tiêu,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C128,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Cá hường chiên tươi,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C129,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Chả cá xào cải chua,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C130,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Đậu hủ tứ xuyên,tofu,pork,yes,yes,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C131,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 lunch,main or second,Cá điêu hồng hấp,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C132,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Cá lóc kho tộ,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C133,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Cá lóc kho tộ,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C134,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Cotlet ram mặn,pork,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C135,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Cá sapa kho cà,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C136,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Giò heo chiên nước mắm,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C137,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Tôm rim Thái,seafood,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C138,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Cá lóc kho tiêu,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C139,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Trứng cuộn thịt,egg,pork,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C140,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Đậu hủ tứ xuyên,tofu,pork,yes,yes,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C141,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Khô cá cơm rim,fish,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C142,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Chả lụa kho tiêu,pork,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C143,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Cá nục chiên giòn,fish,none,no,no,no,no,yes,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C144,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Trứng sốt mắm tỏi,egg,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C145,Phu My Gold,"South (Ba Ria, Phu My)",30000,week 3 afternoon,main or second,Trứng luộc,egg,none,no,no,no,no,no,UPL-30,VN-direct,Medium,stated,"caterer's published sample menu dated 2023-03-14; marketing, not a served-menu record"
UPL-C146,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Heo kho tiêu,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C147,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Gà xào sả ớt,chicken,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C148,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Cá basa áp chảo,fish,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C149,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Đậu phụ sốt cà,tofu,none,yes,yes,yes,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C150,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Sườn rim mặn,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C151,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Gà kho ngũ vị,chicken,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C152,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Cá thu sốt chanh dây,fish,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C153,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Heo xào thập cẩm,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C154,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Đậu phụ chiên trứng,tofu,egg,yes,yes,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C155,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Sườn xào chua ngọt,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C156,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Gà áp chảo sốt tiêu,chicken,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C157,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Cá basa kho tộ,fish,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C158,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Heo rim mặn,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C159,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Trứng cuộn nấm,egg,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C160,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Heo xào gừng,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C161,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Gà nướng mật ong,chicken,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C162,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Cá thu áp chảo,fish,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C163,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Heo kho tàu,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C164,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Đậu phụ sốt nấm đông cô,tofu,none,yes,yes,yes,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C165,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,20-day sample (4 weeks x 5 days),main,Sườn kho chua ngọt,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C166,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Thịt heo kho trứng,pork,egg,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C167,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Cá basa sốt cà,fish,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C168,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Gà kho gừng,chicken,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C169,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Đậu phụ nhồi thịt sốt cà,tofu,pork,yes,yes,no,no,yes,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C170,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Sườn xào chua ngọt,pork,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C171,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Gà áp chảo sốt tiêu,chicken,none,no,no,no,no,no,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
UPL-C172,Haseca,"North (Hanoi, northern industrial parks)",20000 to 28000,7-day sample,main,Trứng chiên thịt,egg,pork,no,no,no,no,yes,UPL-32,VN-direct,Medium,stated,"caterer's published sample menu dated 2025-12-11; marketing, not a served-menu record"
