record_id,comparison_set,term,gloss_en,year,mean_index,months_in_year,set_average_2019_to_2026,source_ids,evidence_label,confidence,demand_evidence_type,notes
GT-113,sữa hạt | ăn chay | chay | đậu hũ | nấm,chay,"vegetarian, meatless",2025,54.5,12,61,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-114,sữa hạt | ăn chay | chay | đậu hũ | nấm,đậu hũ,tofu,2025,3.1,12,4,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-115,sữa hạt | ăn chay | chay | đậu hũ | nấm,nấm,mushroom,2025,47.9,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-116,sữa hạt | ăn chay | chay | đậu hũ | nấm,sữa hạt,nut or seed milk,2026,10.9,9,8,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-117,sữa hạt | ăn chay | chay | đậu hũ | nấm,ăn chay,eat vegetarian,2026,6.4,9,6,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-118,sữa hạt | ăn chay | chay | đậu hũ | nấm,chay,"vegetarian, meatless",2026,56.0,9,61,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-119,sữa hạt | ăn chay | chay | đậu hũ | nấm,đậu hũ,tofu,2026,3.7,9,4,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-120,sữa hạt | ăn chay | chay | đậu hũ | nấm,nấm,mushroom,2026,48.8,9,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-121,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2019,9.2,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-122,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2019,11.5,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-123,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2019,18.2,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-124,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2019,5.1,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-125,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2019,4.2,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-126,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2020,14.7,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-127,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2020,19.6,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-128,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2020,21.8,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-129,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2020,9.1,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-130,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2020,6.3,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-131,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2021,27.9,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-132,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2021,12.3,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-133,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2021,24.8,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-134,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2021,21.5,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-135,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2021,9.9,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-136,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2022,33.1,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-137,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2022,6.8,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-138,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2022,24.0,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-139,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2022,22.8,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-140,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2022,16.9,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-141,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2023,17.7,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-142,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2023,9.1,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-143,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2023,30.2,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-144,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2023,15.2,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-145,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2023,31.2,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-146,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2024,14.5,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-147,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2024,11.8,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-148,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2024,25.4,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-149,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2024,14.8,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-150,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2024,42.6,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-151,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2025,12.9,12,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-152,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2025,12.4,12,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-153,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2025,24.8,12,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-154,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2025,13.1,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-155,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2025,40.2,12,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-156,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt thực vật,plant meat,2026,11.0,9,18,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-157,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,plant based,English term,2026,50.2,9,16,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-158,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thịt chay,vegetarian meat,2026,25.4,9,24,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-159,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,đạm thực vật,plant protein,2026,11.7,9,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-160,thịt thực vật | plant based | thịt chay | đạm thực vật | thuần chay,thuần chay,vegan,2026,33.0,9,23,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-161,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2019,0.0,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-162,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2019,31.6,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-163,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2019,0.0,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-164,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2019,27.4,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-165,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2019,61.5,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-166,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2020,0.0,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-167,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2020,53.6,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-168,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2020,0.0,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-169,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2020,31.9,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-170,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2020,55.7,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-171,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2021,0.0,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-172,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2021,51.7,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-173,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2021,0.0,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-174,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2021,33.2,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-175,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2021,55.9,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-176,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2022,0.0,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-177,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2022,42.0,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-178,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2022,0.2,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-179,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2022,29.8,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-180,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2022,50.8,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-181,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2023,0.0,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-182,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2023,40.2,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-183,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2023,4.2,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-184,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2023,33.0,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-185,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2023,50.3,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-186,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2024,0.8,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-187,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2024,38.7,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-188,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2024,26.0,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-189,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2024,26.9,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-190,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2024,39.1,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-191,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2025,6.5,12,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-192,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2025,54.7,12,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-193,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2025,50.6,12,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-194,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2025,24.5,12,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-195,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2025,28.9,12,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-196,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạt cao đạm,high-protein nut milk,2026,10.6,9,2,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-197,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa yến mạch,oat milk,2026,82.2,9,48,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-198,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,oatside,brand,2026,41.0,9,14,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-199,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa hạnh nhân,almond milk,2026,27.7,9,29,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-200,sữa hạt cao đạm | sữa yến mạch | oatside | sữa hạnh nhân | sữa óc chó,sữa óc chó,walnut milk,2026,29.8,9,47,CON-37,VN-direct,Medium,revealed,Relative index within this comparison set only (0 to 100 = peak month of any term in the set). 2026 covers January to September; September partial.
GT-201,"related queries, 2024-01 to 2026-09",sữa hạt,nut or seed milk,period,máy sữa hạt (nut-milk machine) 100; làm sữa hạt (make nut milk) 93; máy làm sữa hạt 66; nấu sữa hạt 50; sữa hạt vinamilk 20; sữa hạt không đường (unsweetened) 11,,,CON-37,VN-direct,Medium,revealed,top related queries
GT-202,"related queries, 2024-01 to 2026-09",sữa hạt,nut or seed milk,period,"sữa hạt cao đạm vinamilk: breakout; sữa hạt suhame: breakout; sữa hạt vinamilk +250%; nut-milk machine brands Masuto +160%, Elmich +110%, Joyoung +90%; uống sữa hạt hàng ngày có tốt không (is drinking nut milk daily good?) +90%",,,CON-37,VN-direct,Medium,revealed,rising related queries
GT-203,"related queries, 2019-01 to 2026-09",thịt thực vật,plant meat,period,thịt thực vật là gì (what is plant meat) 100; thịt thực vật ở việt nam 16,,,CON-37,VN-direct,Medium,revealed,top related queries
