source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
NOV-53,"Green Queen (2025). Cultivated meat can be halal, declares Malaysia's Islamic authority. 11 December 2025. https://www.greenqueen.com.hk/lab-grown-meat-cultivated-halal-muslims-malaysia-islamic-jakim/","Cultivated Meat Can Be Halal, Declares Malaysia's Islamic Authority",Green Queen,2025-12-11,https://www.greenqueen.com.hk/lab-grown-meat-cultivated-halal-muslims-malaysia-islamic-jakim/,,press,2026-09-24,"JAKIM, National Muzakarah Committee conditions, including no fetal bovine serum."
NOV-54,"Ho S.S., Wijaya S.A., Ou M. (2024). Examining Muslims' opinions toward cultured meat in Singapore: the influence of presumed media influence and halal consciousness. Science Communication. https://doi.org/10.1177/10755470231225684",Examining Muslims' Opinions Toward Cultured Meat in Singapore: The Influence of Presumed Media Influence and Halal Consciousness,Nanyang Technological University,2024,https://doi.org/10.1177/10755470231225684,10.1177/10755470231225684,peer-reviewed,2026-09-24,Abstract read. Survey of 658 Muslim Singaporeans.
NOV-55,"Kwon J., Park Y. (2023). Buddhist perspectives on cultivated meat. Nature Food 4: 346 to 347. https://doi.org/10.1038/s43016-023-00744-7",Buddhist perspectives on cultivated meat,Dongguk University,2023-04-26,https://www.nature.com/articles/s43016-023-00744-7,10.1038/s43016-023-00744-7,peer-reviewed,2026-09-24,Preview only; the substantive argument was paywalled and not read.
NOV-56,"Vissan (2026). Xuc xich Dinh Duong Heo 35 g, 5 sticks per pack, product page. https://vissanmart.com/hanoi/xuc-xich-dinh-duong-heo-goi-175g.html",Xúc xích Dinh Dưỡng Heo 35g (product page),Vissan (VissanMart online store),2026-09-24,https://vissanmart.com/hanoi/xuc-xich-dinh-duong-heo-goi-175g.html,,retailer,2026-09-24,"Ingredients: lean pork 58 percent, pork fat, soy protein, starch, fibre, DHA; VND 20,500 per 175 g pack. Beef version (lean beef 58 percent plus soy protein, VND 19,500 to 20,500) at https://vissanmart.com/xuc-xich-dinh-duong-bo-goi-175g.html"
NOV-57,"Vissan (2026). Gio lua 500 g, product page. https://vissanmart.com/gio-lua-500g.html",Giò lụa 500g (product page),Vissan (VissanMart online store),2026-09-24,https://vissanmart.com/gio-lua-500g.html,,retailer,2026-09-24,"Ingredients include pork, milk protein and soy protein; VND 103,100. Gio lua bi 500 g (VND 92,800) also lists soy and milk protein: https://vissanmart.com/gio-lua-bi-500g.html"
NOV-58,"The Gioi Sua (2026). Sua hat oc cho TH true NUT 180 ml, product page. https://thegioisua.com/sua-hat-oc-cho-th-true-nut-180ml",Sữa hạt Óc chó TH True Nut 180ml,thegioisua.com (retailer),2026-09-24,https://thegioisua.com/sua-hat-oc-cho-th-true-nut-180ml,,retailer,2026-09-24,"Ingredients begin 'water, fresh cow's milk, walnut'; 1.0 g protein per 100 ml; price VND 48,500 (pack size on listing ambiguous)."
NOV-59,VnExpress (2026). VitaDairy gioi thieu ColosBaby Lactoferrin 3+ voi cong thuc mien dich da thanh phan. 7 May 2026 (sponsored content). https://vnexpress.net/vitadairy-gioi-thieu-colosbaby-lactoferrin-3-voi-cong-thuc-mien-dich-da-thanh-phan-5071035.html,VitaDairy giới thiệu ColosBaby Lactoferrin 3+ với công thức miễn dịch đa thành phần,VnExpress (sponsored by VitaDairy),2026-05-07,https://vnexpress.net/vitadairy-gioi-thieu-colosbaby-lactoferrin-3-voi-cong-thuc-mien-dich-da-thanh-phan-5071035.html,,press,2026-09-24,Sponsored. Lactoferrin from bovine colostrum marketed for child immunity.
NOV-60,VnExpress (2026). Ly do Morinaga dau tu nha may Lactoferrin cong suat hang dau the gioi. 27 May 2026 (sponsored content). https://vnexpress.net/ly-do-morinaga-dau-tu-nha-may-lactoferrin-cong-suat-hang-dau-the-gioi-5078925.html,Lý do Morinaga đầu tư nhà máy Lactoferrin công suất hàng đầu thế giới,VnExpress (sponsored by Morinaga),2026-05-27,https://vnexpress.net/ly-do-morinaga-dau-tu-nha-may-lactoferrin-cong-suat-hang-dau-the-gioi-5078925.html,,press,2026-09-24,Sponsored. MILEI capacity about 170 t per year (2021); claims 19.2 percent global share (2025).
NOV-61,Wikisua (2025). Review sua YokoGold co tot khong (mentions Nutifood GrowPLUS+ Colostrum Lactoferrin 0+). https://wikisua.com/sua-yoko-gold-co-tot-khong/,Review sữa YokoGold có tốt không?,Wikisua (product review site),2025,https://wikisua.com/sua-yoko-gold-co-tot-khong/,,other,2026-09-24,Low-quality review site used only to confirm that a Nutifood lactoferrin formula is sold.
NOV-62,"Thanh Nien (2025). Chon sua cho tre: khong chi can duong chat ma con phai khong chua chat gay hai. 21 August 2025 (service information, sponsored). https://thanhnien.vn/chon-sua-cho-tre-khong-chi-can-duong-chat-ma-con-phai-khong-chua-chat-gay-hai-185250820152156236.htm","Chọn sữa cho trẻ: Không chỉ cần dưỡng chất, mà còn phải không chứa chất gây hại",Thanh Nien (sponsored; VitaDairy Moozi),2025-08-21,https://thanhnien.vn/chon-sua-cho-tre-khong-chi-can-duong-chat-ma-con-phai-khong-chua-chat-gay-hai-185250820152156236.htm,,press,2026-09-24,Sponsored. GMO listed among harmful things to avoid; Moozi '10 KHONG' includes non-GMO.
NOV-63,VnExpress (2024). Ly do Veyo sua hat len men tu nhien thu hut nguoi dung. 11 October 2024 (sponsored by Vinasoy). https://vnexpress.net/ly-do-veyo-sua-hat-len-men-tu-nhien-thu-hut-nguoi-dung-4800985.html,Lý do Veyo sữa hạt lên men tự nhiên thu hút người dùng,VnExpress (sponsored by Vinasoy),2024-10-11,https://vnexpress.net/ly-do-veyo-sua-hat-len-men-tu-nhien-thu-hut-nguoi-dung-4800985.html,,press,2026-09-24,Sponsored. Fermentation framed as digestive health; non-GMO claim.
NOV-64,VnExpress (2026). Dau hieu canh bao khong nen an thuc pham len men. 30 March 2026. https://vnexpress.net/dau-hieu-canh-bao-khong-nen-an-thuc-pham-len-men-5056199.html,Dấu hiệu cảnh báo không nên ăn thực phẩm lên men,VnExpress,2026-03-30,https://vnexpress.net/dau-hieu-canh-bao-khong-nen-an-thuc-pham-len-men-5056199.html,,press,2026-09-24,"Opens by describing fermented foods as good for gut health, then lists intolerance symptoms."
NOV-65,VnExpress (2024). 'Toi so do chay gia man vi mot lang nam bon thia gia vi'. 19 August 2024 (reader opinion). https://vnexpress.net/toi-so-do-chay-gia-man-vi-mot-lang-nam-bon-thia-gia-vi-4783074.html,'Tôi sợ đồ chay giả mặn vì một lạng nấm bốn thìa gia vị',VnExpress (opinion),2024-08-19,https://vnexpress.net/toi-so-do-chay-gia-man-vi-mot-lang-nam-bon-thia-gia-vi-4783074.html,,press,2026-09-24,Reader opinion on seasoning-heavy mushroom mock meat and on whether mock meat is truly vegetarian in spirit.
NOV-66,VnExpress (2022). Viet Nam nghien cuu lam thit nhan tao tu te bao goc. 10 December 2022. https://vnexpress.net/viet-nam-nghien-cuu-lam-thit-nhan-tao-tu-te-bao-goc-4546517.html,Việt Nam nghiên cứu làm thịt nhân tạo từ tế bào gốc,VnExpress,2022-12-10,https://vnexpress.net/viet-nam-nghien-cuu-lam-thit-nhan-tao-tu-te-bao-goc-4546517.html,,press,2026-09-24,"University of Science, VNU Ho Chi Minh City, preliminary stem-cell meat research."
NOV-67,VietnamPlus (2023). Thit nuoi cay tung buoc vuot qua rao can de den tay nguoi tieu dung. 22 June 2023. https://www.vietnamplus.vn/thit-nuoi-cay-tung-buoc-vuot-qua-rao-can-de-den-tay-nguoi-tieu-dung-post869625.vnp,Thịt nuôi cấy từng bước vượt qua rào cản để đến tay người tiêu dùng,VietnamPlus (Vietnam News Agency),2023-06-22,https://www.vietnamplus.vn/thit-nuoi-cay-tung-buoc-vuot-qua-rao-can-de-den-tay-nguoi-tieu-dung-post869625.vnp,,press,2026-09-24,Uses 'thit nuoi cay'; cites US survey data; no Vietnam data.
NOV-68,Tuoi Tre (2023). Thit nhan tao lieu co the thay the duoc thit truyen thong tren ban an? 5 December 2023. https://tuoitre.vn/thit-nhan-tao-lieu-co-the-thay-the-duoc-thit-truyen-thong-tren-ban-an-20231205140245702.htm,Thịt nhân tạo liệu có thể thay thế được thịt truyền thống trên bàn ăn?,Tuoi Tre,2023-12-05,https://tuoitre.vn/thit-nhan-tao-lieu-co-the-thay-the-duoc-thit-truyen-thong-tren-ban-an-20231205140245702.htm,,press,2026-09-24,Uses 'thit nhan tao'; cites AP-NORC US data; no Vietnam data.
NOV-69,"Bao Chinh phu (2019). Thit nhan tao: xu huong gay tranh cai. 15 October 2019, updated 27 June 2021. https://baochinhphu.vn/thit-nhan-tao-xu-huong-gay-tranh-cai-102262641.htm",Thịt nhân tạo: Xu hướng gây tranh cãi,Government of Vietnam online newspaper,2019-10-15,https://baochinhphu.vn/thit-nhan-tao-xu-huong-gay-tranh-cai-102262641.htm,,gov/statistics,2026-09-24,"Uses 'thit nhan tao' for Beyond Meat style plant-based meat, showing the term covers plant-based and cell-based products."
NOV-70,VnEconomy (2024). Thit trong phong thi nghiem: phan doi hay phat trien? 10 April 2024. https://vneconomy.vn/thit-trong-phong-thi-nghiem-phan-doi-hay-phat-trien.htm,Thịt trong phòng thí nghiệm: Phản đối hay phát triển?,VnEconomy,2024-04-10,https://vneconomy.vn/thit-trong-phong-thi-nghiem-phan-doi-hay-phat-trien.htm,,press,2026-09-24,Balanced; foreign bans and approvals; no Vietnam data.
NOV-71,"CafeF (2023). 'Con ac mong' cua cac cong ty thit nhan tao ... moi thang chi ban duoc 4 lang, su dung loai te bao co the gay ung thu. 15 December 2023. https://cafef.vn/con-ac-mong-cua-cac-cong-ty-thit-nhan-tao-tinh-san-xuat-20000kg-thit-nam-nhung-moi-thang-chi-ban-duoc-4-lang-su-dung-loai-te-bao-co-the-gay-ung-thu-188231215143604841.chn",'Cơn ác mộng' của các công ty thịt nhân tạo,CafeF,2023-12-15,https://cafef.vn/con-ac-mong-cua-cac-cong-ty-thit-nhan-tao-tinh-san-xuat-20000kg-thit-nam-nhung-moi-thang-chi-ban-duoc-4-lang-su-dung-loai-te-bao-co-the-gay-ung-thu-188231215143604841.chn,,press,2026-09-24,Relays Bloomberg reporting: Upside Foods sold about 1 pound per month in 2023 against 50000 pound capacity; 'cells that may cause cancer' headline framing. Bloomberg original not read.
NOV-72,"Thanh Nien (2026). Cong an TP.HCM triet pha co so san xuat 65 tan thit bo gia, chua hoa chat. 11 May 2026. https://thanhnien.vn/cong-an-tp-hcm-triet-pha-co-so-san-xuat-65-tan-thit-bo-gia-chua-hoa-chat-185260511194716209.htm","Công an TP.HCM triệt phá cơ sở sản xuất 65 tấn thịt bò giả, chứa hóa chất",Thanh Nien,2026-05-11,https://thanhnien.vn/cong-an-tp-hcm-triet-pha-co-so-san-xuat-65-tan-thit-bo-gia-chua-hoa-chat-185260511194716209.htm,,press,2026-09-24,"Fake beef made from pork treated with sodium metabisulfite, sold at two Ho Chi Minh City markets."
NOV-73,"Thanh Nien (2025). Chu trang trai ga 'khoc rong' vi tin don trung gia, Hiep hoi Gia cam Viet Nam len tieng. 19 May 2025. https://thanhnien.vn/chu-trang-trai-ga-khoc-rong-vi-tin-don-trung-gia-hiep-hoi-gia-cam-viet-nam-len-tieng-185250519135410339.htm","Chủ trang trại gà 'khóc ròng' vì tin đồn trứng giả, Hiệp hội Gia cầm Việt Nam lên tiếng",Thanh Nien,2025-05-19,https://thanhnien.vn/chu-trang-trai-ga-khoc-rong-vi-tin-don-trung-gia-hiep-hoi-gia-cam-viet-nam-len-tieng-185250519135410339.htm,,press,2026-09-24,Fake-egg rumours on social media harmed egg sales; Poultry Association asked police to investigate.
NOV-74,CafeF (2021). Vinh Hoan 'bat tay' CJ va Baemin rot von vao startup thit tom nhan tao tai Singapore. 21 July 2021. https://cafef.vn/vinh-hoan-bat-tay-cj-va-baemin-rot-von-vao-startup-thit-tom-nhan-tao-tai-singapore-huong-den-cong-nghiep-protein-thay-the-20210721162534319.chn,Vĩnh Hoàn 'bắt tay' CJ và Baemin rót vốn vào startup thịt tôm nhân tạo tại Singapore,CafeF,2021-07-21,https://cafef.vn/vinh-hoan-bat-tay-cj-va-baemin-rot-von-vao-startup-thit-tom-nhan-tao-tai-singapore-huong-den-cong-nghiep-protein-thay-the-20210721162534319.chn,,press,2026-09-24,Vinh Hoan co-invested in Shiok Meats; Shiok total raised nearly US$30 million.
NOV-75,Green Queen (2021). Avant Meats forms strategic partnership with Vietnam seafood giant to bring cultivated fish to market. 25 January 2021. https://www.greenqueen.com.hk/avant-meats-forms-strategic-partnership-with-vietnam-seafood-giant-to-bring-cultivated-fish-to-market/,Avant Meats Forms Strategic Partnership With Vietnam Seafood Giant To Bring Cultivated Fish To Market,Green Queen,2021-01-25,https://www.greenqueen.com.hk/avant-meats-forms-strategic-partnership-with-vietnam-seafood-giant-to-bring-cultivated-fish-to-market/,,press,2026-09-24,"Vinh Hoan acquired Vinh Technology, which holds a minority stake in Avant Meats."
NOV-76,Green Queen (2022). Shiok Meats partners with Vietnam's largest shrimp producer on cultivated seafood R&D. 28 July 2022. https://www.greenqueen.com.hk/shiok-meats-minh-phu-cultivated-shrimp/,Shiok Meats Partners With Vietnam's Largest Shrimp Producer on Cultivated Seafood R&D,Green Queen,2022-07-28,https://www.greenqueen.com.hk/shiok-meats-minh-phu-cultivated-shrimp/,,press,2026-09-24,MOU for joint R&D facility in Vietnam with Minh Phu Seafood; feasibility study.
NOV-77,Asian Agribiz (2024). Viet startup pioneers plant-based products with fewer additives. 16 February 2024. https://www.asian-agribiz.com/2024/02/16/viet-startup-pioneers-plant-based-products-with-fewer-additives/,Viet startup pioneers plant-based products with fewer additives,Asian Agribiz,2024-02-16,https://www.asian-agribiz.com/2024/02/16/viet-startup-pioneers-plant-based-products-with-fewer-additives/,,press,2026-09-24,Emmay (founder Van Pham) claims 3 to 5 additives versus 15 to 23 for other brands; rest of article paywalled; no sales data.
NOV-78,"Do T.T.H., Le L. (2025). Developing the mushroom production industry in Vietnam in the context of a circular economy. International Journal of Social Science and Economic Research 10(5). https://doi.org/10.46609/ijsser.2025.v10i05.019",Developing the mushroom production industry in Vietnam in the context of a circular economy,IJSSER,2025-05,https://ijsser.org/2025files/ijsser_10__113.pdf,10.46609/ijsser.2025.v10i05.019,peer-reviewed,2026-09-24,Full text read. Gives two incompatible production figures (about 250000 t citing SGGP 2019; 24780 t in 2021 citing Reportlinker). Low-standing journal.
NOV-79,"Pham V.H., Nguyen T.D.N., Nguyen T.P.G., Duong N.H., Nguyen-Viet H., Dang-Xuan S., Randolph D., Unger F. (2026). Consumers' knowledge, attitudes, practices, and trust on food safety in pork value chains in Vietnam. Vietnam Journal of Agricultural Sciences 9(1): 2856 to 2868. https://doi.org/10.31817/vjas.2026.9.1.07","Consumers' Knowledge, Attitudes, Practices, and Trust on Food Safety in Pork Value Chains in Vietnam",Vietnam National University of Agriculture and ILRI,2026-03-31,https://doi.org/10.31817/vjas.2026.9.1.07,10.31817/vjas.2026.9.1.07,peer-reviewed,2026-09-24,"Abstract read. Interviews with 170 consumers in Hanoi, Hung Yen and Nghe An."
NOV-80,Green Queen (2026). 'Lab-grown'? 'Cell-cultured'? New research shows the best way to describe cultivated meat. 20 February 2026. https://www.greenqueen.com.hk/lab-grown-cell-cultured-cultivated-meat-definition-survey/,'Lab-Grown'? 'Cell-Cultured'? New Research Shows the Best Way to Describe Cultivated Meat,Green Queen,2026-02-20,https://www.greenqueen.com.hk/lab-grown-cell-cultured-cultivated-meat-definition-survey/,,press,2026-09-24,"GFI naming research, n = 3500, apparently not Asian; process descriptions most polarising, benefit descriptors most appealing."
NOV-81,"Thanh Nien (2023). Y cam san xuat, mua ban thit duoc nuoi cay trong phong thi nghiem. 17 November 2023. https://thanhnien.vn/y-cam-san-xuat-mua-ban-thit-duoc-nuoi-cay-trong-phong-thi-nghiem-185231117094047055.htm","Ý cấm sản xuất, mua bán thịt được nuôi cấy trong phòng thí nghiệm",Thanh Nien,2023-11-17,https://thanhnien.vn/y-cam-san-xuat-mua-ban-thit-duoc-nuoi-cay-trong-phong-thi-nghiem-185231117094047055.htm,,press,2026-09-24,"Uses three terms in one article: thit nuoi cay, thit nhan tao, thit phong thi nghiem. Balanced tone on a foreign ban."
NOV-82,"Siegrist M., Hartmann C. (2020). Perceived naturalness, disgust, trust and food neophobia as predictors of cultured meat acceptance in ten countries. Appetite 155: 104814. https://doi.org/10.1016/j.appet.2020.104814","Perceived naturalness, disgust, trust and food neophobia as predictors of cultured meat acceptance in ten countries",ETH Zurich,2020-08-09,https://doi.org/10.1016/j.appet.2020.104814,10.1016/j.appet.2020.104814,peer-reviewed,2026-09-24,"Abstract read. Internet survey, n = 6128, ten countries (Australia, China, England, France, Germany, Mexico, South Africa, Spain, Sweden, US); Vietnam not included. Recommends stressing similarity to meat over the technical process."
